TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,In PLATO FOV,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
253864764,TOI-6678,4794.0,126.8,126.8,0.768534,0.06,0.06,0.77,0.0927733,0.0927733,4.55323,0.1,0.1,44.8496,0.084,0.084,,,,8.8688,9.79,8.8688,8.011,7.625,7.458,7.35,7.433,7.382,283.536275,-36.65686,PC,rotational modulation at 7-8 days may indicate young host star,1.0,1.0,1.0,3.0,4.0,4.0,2.0,0.0,2.0,16.0,1.0,TOI-6678b,0.0290516780926679,2.4353702026767907,0.207657,0.207657,0.2172695502950377,0.0185259485215128,0.0185259485215128,9.41,4.84,-3.21,0.0296071710544128,0.0152283430290497,-0.0100997894882747,True,4.8,2.4000000000000004,1.6000000000000003,3.4268387,0.0007639,0.0007639,0.0407723470739506,6099456305.704394,11.407908671651946,0.0,90,0.0,0.0,229861.0565073813,168.86969936252677,1003.6447427121822,2460149.83497,0.0028279,0.0028279,0.0844,0.00839987,0.00839987,1.288,0.486,0.486,4636.8,4636.8,2460151.54838935,105.0,106.0,0.2,0.8,2.3,False,,6.0,50.0,99.0,55.0,311.0,607.0,Transit,6.0,50.0,99.0,green,green,green,1
6898572,TOI-6680,6875.0,135.357,135.357,1.99491,0.110874,0.110874,1.49,0.256234,0.256234,4.01141,0.0939731,0.0939731,477.776,17.533,17.533,,,,10.6264,11.031,10.6264,10.234,10.028,9.983,9.86,9.832,9.703,285.449882,-50.06171,PC,low SNR,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,3.0,8.401747,1.0,TOI-6680b,0.0529274810205209,11.516889810578975,1.0668893,1.0668893,1.027469855380375,0.095181651713898,0.095181651713898,367.44,630.97,-232.41,1.1560955294615771,1.985253636578412,-0.7312436370622827,True,110.1,189.00000000000003,69.6,4.381696593633,0.0014514547,0.0014514547,0.0598685201349567,8956203134.149601,6.453251997045144,0.0,90,0.0,0.0,3040626.244054769,2233.82615354354,1913.6759213468804,2460130.649376,0.0034231343,0.0034231343,0.28013182471776,0.025427385,0.025427385,5.6016209556155,0.2878004,0.2878004,20165.8354402158,20165.8354402158,2460132.840224297,91.0,91.0,0.2,0.8,2.3,False,,18.0,216.0,426.0,1.0,9.0,19.0,Eclipse,1.0,9.0,19.0,green,green,green,2
254141733,TOI-6682,5372.0,,,1.0,,,0.9402371635870566,,,4.438,,,336.87,,,,,,11.3648,12.196,11.3648,10.405,10.186,10.127,10.058,10.072,10.199,286.539132,-40.61341,PC,Visual binary; Gaia DR2 R*=3.28 Rsun so Rp~20 Re,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,0.0,12.097772,1.0,TOI-6682b,0.0513226741873394,5.598091035281984,0.32224423,0.32224423,0.4994290890187996,0.0287487540335002,0.0287487540335002,28.76,38.63,-16.470000000000002,0.0904890796519566,0.1215435725645022,-0.0518204152248861,True,11.8,15.9,6.800000000000001,4.24362397531,0.0011235831,0.0011235831,0.0502556330921781,7518135701.270305,10.806577118399174,0.0,90,0.0,0.0,404019.006566269,296.816560457259,1155.5185656159151,2460127.201762,0.0035125173,0.0035125173,0.26340168857398,0.015388577,0.015388577,3.8869542637158,0.25336373,0.25336373,13993.03534937688,13993.03534937688,2460129.323573988,85.0,89.0,0.2,0.8,2.3,False,"Star Mass, ",5.0,69.0,139.0,36.0,287.0,541.0,Transit,5.0,69.0,139.0,orange,green,green,1
273270473,TOI-6684,4848.0,122.0,122.0,0.851167,,,0.79,,,4.47567,,,401.464,5.1615,5.1615,,,,13.6702,14.678,13.6702,12.612,12.055,11.945,11.871,11.9,12.109,320.826158,-80.766966,PC,,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,47.916718,1.0,TOI-6684b,0.1586334806879178,14.727882486806616,0.3519328,0.3519328,1.3139359269442914,0.0313973953964079,0.0313973953964079,375.85,500.3299999999999,-214.88,1.182556348650484,1.5742142288686884,-0.6760880888599601,True,201.8,268.5,115.3,2.7086444218245,7.6958604e-05,7.6958604e-05,0.0351710058877514,5261507591.184784,8.88532710166715,0.0,90,0.0,0.0,396283.34932305897,291.1334833284872,1150.0345903643392,2460100.292201,0.0008162461,0.0008162461,2.5164581195164,0.0515224849999999,0.0515224849999999,2.1554707611994,0.06640724,0.06640724,7759.694740317841,7759.694740317841,2460101.6465232107,323.0,322.0,0.2,0.8,2.3,False,,6.0,90.0,183.0,2.0,12.0,25.0,Eclipse,2.0,12.0,25.0,orange,orange,orange,2
6764171,TOI-6685,6055.0,133.355,133.355,1.13356,0.0530502,0.0530502,1.13,0.153258,0.153258,4.38226,0.0829728,0.0829728,191.447,1.134,1.134,,,,10.2692,10.857,10.2692,9.715,9.455,9.369,9.34,9.374,9.313,285.106706,-50.235512,PC,low SNR,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,9.609548,1.0,TOI-6685b,0.0307804169155091,3.805832669087431,0.38185263,0.38185263,0.3395342324554711,0.034066668430076,0.034066668430076,17.13,14.650000000000002,-7.869999999999999,0.0538970074561202,0.046094054829665,-0.0247617891815333,True,4.6,3.9,2.1000000000000005,10.77158975797,0.0090391245,0.0090391245,0.0994230291494622,14873473459.303589,18.860182329391098,0.0,90,0.0,0.0,214146.4657411973,157.32481977912758,985.8848801444224,2460134.88206,0.006406381,0.006406381,0.0947434065492559,0.010032729,0.010032729,4.2203793305537,0.49936986,0.49936986,15193.365589993322,15193.365589993322,2460140.267854879,38.0,37.0,0.2,0.8,2.3,False,,9.0,104.0,205.0,149.0,1009.0,2051.0,Transit,9.0,104.0,205.0,green,green,green,1
396246765,TOI-6687,5965.0,129.887,129.887,1.43051,0.0689849,0.0689849,1.09,0.143942,0.143942,4.16451,0.0814945,0.0814945,584.723,8.709,8.709,,,,12.3872,13.086,12.3872,11.679,11.415,11.317,11.29,11.304,11.33,302.038459,-76.13625,PC,,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,19.598433,1.0,TOI-6687b,0.0859123638182136,13.405321861523474,0.8161452,0.8161452,1.195944768155638,0.0728117229916634,0.0728117229916634,402.27,604.2,-241.73,1.2656829649371562,1.901025797138812,-0.7605676364488,True,160.9,241.6,96.6,3.441418838418,0.00037941095,0.00037941095,0.0459263514894967,6870484391.848482,6.90358149392157,0.0,90,0.0,0.0,1505313.5706185603,1105.893507926712,1605.3074538294104,2460129.194083,0.0014356913,0.0014356913,0.73809342568331,0.02654622,0.02654622,3.0026348010058,0.11722538,0.11722538,10809.48528362088,10809.48528362088,2460130.9147924194,192.0,191.0,0.2,0.8,2.3,False,,19.0,277.0,550.0,2.0,17.0,34.0,Eclipse,2.0,17.0,34.0,orange,green,green,2
464658144,TOI-6688,4900.0,123.171,123.171,0.881258,0.0576381,0.0576381,0.8,0.0895213,0.0895213,4.45095,0.08798,0.08798,122.314,0.6665,0.6665,,,,10.6834,11.933,10.6834,9.793,9.352,9.213,9.136,9.184,9.095,288.371215,-61.059097,PC,two stars in pixel,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,13.424255,1.0,TOI-6688b,0.0527137293693597,5.067076888105694,0.95812464,0.95812464,0.452055098472933,0.0854783019972024,0.0854783019972024,25.2,30.180000000000003,-13.75,0.0792880670107548,0.0949568993009754,-0.0432623381507094,True,11.0,13.1,5.899999999999999,4.9594992483111,0.00036794617,0.00036794617,0.0528368144250692,7904274932.561403,12.892494711636465,0.0,90,0.0,0.0,196439.21640281743,144.31601386069883,964.9673103129832,2460128.994512,0.0009185436,0.0009185436,0.27787372640261,0.017665495,0.017665495,1.2463602557671,0.100739986,0.100739986,4486.89692076156,4486.89692076156,2460131.4742616243,92.0,92.0,0.2,0.8,2.3,False,,3.0,44.0,89.0,30.0,223.0,455.0,Transit,3.0,44.0,89.0,green,green,green,1
410119093,TOI-6689,5377.0,132.736,132.736,1.06754,0.0600302,0.0600302,0.93,0.117714,0.117714,4.34978,0.0835442,0.0835442,463.744,3.714,3.714,,,,12.7602,13.383,12.7602,12.052,11.705,11.629,11.594,11.663,11.373,327.447985,-70.455057,PC,,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,4.0,21.82492,1.0,TOI-6689b,0.1125648755938903,13.107435572144947,0.89893067,0.89893067,1.1693690877678298,0.0801973606323365,0.0801973606323365,407.21,628.7,-247.06,1.2812259431527564,1.978111417843712,-0.7773376918919476,True,170.4,263.0,103.29999999999998,4.128742682183,0.00042875478,0.00042875478,0.0491847912584378,7357940043.086276,9.907180705648312,0.0,90,0.0,0.0,482497.5345818342,354.4715875147744,1207.952887738906,2460127.625425,0.0014069778,0.0014069778,1.2670851217468,0.047927368,0.047927368,2.7601938419876,0.1219182,0.1219182,9936.69783115536,9936.69783115536,2460129.689796341,151.0,151.0,0.2,0.8,2.3,False,,18.0,257.0,512.0,4.0,24.0,51.0,Eclipse,4.0,24.0,51.0,orange,yellow,yellow,1
27414976,TOI-6694,4693.0,122.0,122.0,0.769415,,,0.75,,,4.54081,,,401.307,4.4715,4.4715,,,,13.7846,14.791,13.7846,12.832,12.342,12.174,12.16,12.217,12.594,215.094092,41.278673,PC,CTOI from Greg Olmschenk,3.0,4.0,3.0,4.0,4.0,4.0,5.0,0.0,2.0,19.445705,1.0,TOI-6694b,0.1770239213359059,14.856731848731936,0.83593965,0.83593965,1.3254311168298154,0.0745776685736166,0.0745776685736166,373.91,491.2699999999999,-212.81000000000003,1.176452426031402,1.5457082809672027,-0.6695751404983624,True,182.8,240.3,104.09999999999997,3.9759250772108,0.00058948516,0.00058948516,0.0446474716535926,6679166691.516065,12.47784625320756,0.0,90,0.0,0.0,176430.9272248254,129.61672625807046,939.4328474747456,2459667.751833,0.0019278928,0.0019278928,3.1337468725141,0.15753396,0.15753396,2.4026632258772,0.14963509,0.14963509,8649.58761315792,8649.58761315792,2459669.7397955386,139.0,138.0,0.2,0.8,2.3,False,,7.0,102.0,207.0,5.0,32.0,64.0,Eclipse,5.0,32.0,64.0,red,orange,orange,1
341405597,TOI-6699,4716.0,125.4,125.4,0.75309,0.05,0.05,0.75,0.0926258,0.0926258,4.55944,0.1,0.1,85.8463,0.40385,0.40385,,,,10.4012,11.51,10.4012,9.553,9.026,8.896,8.853,8.923,8.83,317.069584,-63.2505,PC,,1.0,1.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,11.0,1.0,TOI-6699b,0.0309030742807248,2.538512146775125,1.71526,1.71526,0.2264712740355064,0.15302551063056,0.15302551063056,9.95,5.34,-3.469999999999999,0.0313062010617861,0.0168015189618028,-0.0109178409733063,True,4.4,2.3999999999999995,1.5999999999999996,5.322002,0.0069556,0.0069556,0.0542014111509024,8108415697.11024,15.47629935354899,0.0,90,0.0,0.0,116955.48549033614,85.92250454968742,847.6669249984603,2460132.340656,1.6154001,1.6154001,0.0955,0.189549,0.189549,3.193,2.615,2.615,11494.8,11494.8,2460135.0016570003,95.0,96.0,0.2,0.8,2.3,False,,8.0,85.0,169.0,167.0,1008.0,2039.0,Transit,8.0,85.0,169.0,green,green,green,1
342449055,TOI-6704,5780.0,,,1.0439365054,,,0.984,,,4.438,,,95.1277,,,,,,10.746,11.978,11.5262,9.859,9.296,9.154,8.859,8.903,8.822,123.998559,-59.327035,PC,potential multi; equally bright neighbor 2 arcsec away; no stellar radius but host is likely K dwarf which would allow for possible L1 Rp,2.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,3.0,10.573465,1.0,TOI-6704b,0.0304708265208246,3.4696766111057924,,,0.3095443461267534,,,15.14,11.57,-6.540000000000001,0.047635767243763,0.036403291083906,-0.0205771412004101,True,6.9,5.299999999999999,3.0,2.8607384371616,1.3867207e-05,1.3867207e-05,0.0392275819862995,5868362737.860084,8.080176785296972,0.0,90,0.0,0.0,968671.9628439108,711.6444413501905,1437.813010719167,2459229.7834,0.0014846652,0.0014846652,0.0928471268862189,0.011128792,0.011128792,1.8963897213247,0.64345527,0.64345527,6827.002996768921,6827.002996768921,2459231.213769219,434.0,435.0,0.2,0.8,2.3,True,"Star Radius, Star Mass, ",3.0,33.0,65.0,13.0,93.0,186.0,Transit,3.0,33.0,65.0,green,green,green,1
342449055,TOI-6704,5780.0,,,1.0,,,0.9402371635870566,,,4.438,,,95.1277,,,,,,10.746,11.978,11.5262,9.859,9.296,9.154,8.859,8.903,8.822,123.998559,-59.327035,PC,potential multi; likely K dwarf host; equally bright star in same pixel,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,10.666681,2.0,TOI-6704c,0.0394902142381337,4.307449247498411,1.4430873,1.4430873,0.3842855430743246,0.1287438469777038,0.1287438469777038,20.24,20.100000000000005,-10.079999999999998,0.0636821617578443,0.0632416724966734,-0.0317152268043019,True,7.1,7.1,3.5,6.8275101438706,5.2974345e-05,5.2974345e-05,0.0690024400575539,10322618105.71445,14.837743432103569,0.0,90,0.0,0.0,287265.0169157077,211.0420868198217,1061.033050239958,2459235.555909,0.004336625,0.004336625,0.15594770205737,0.03123269,0.03123269,3.2903924080348,0.3093571,0.3093571,11845.41266892528,11845.41266892528,2459238.969664072,182.0,183.0,0.2,0.8,2.3,True,"Star Mass, ",2.0,16.0,31.0,16.0,93.0,175.0,Transit,2.0,16.0,31.0,green,green,green,2
379717270,TOI-6705,6565.0,197.0,197.0,2.89278,0.131065,0.131065,1.36,0.227685,0.227685,3.64897,0.74,0.74,478.245,8.6025,8.6025,,,,10.2734,11.003,10.2734,9.655,9.353,9.225,9.096,9.107,9.043,220.003903,-52.910049,PC,variable host; multiple stars in pixel,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,4.0,27.319323,1.0,TOI-6705b,0.0620380360467721,19.575106170196584,1.1485826,1.1485826,1.7463770025195944,0.1024698523059922,0.1024698523059922,307.37,252.72000000000003,-138.9,0.9670941729006232,0.7951460434507126,-0.4370282741188033,True,78.6,64.70000000000002,35.60000000000001,8.4457042480498,1.3504302e-05,1.3504302e-05,0.0899434410755691,13455347268.336056,6.685863433412325,0.0,90,0.0,0.0,2355193.3913325337,1730.2661267554176,1795.3163329277568,2459336.341283,0.00079319027,0.00079319027,0.38487179165406,0.016889085,0.016889085,1.6861878591965,0.06359916,0.06359916,6070.2762931074,6070.2762931074,2459340.564135124,51.0,52.0,0.2,0.8,2.3,False,,4.0,51.0,101.0,1.0,9.0,17.0,Eclipse,1.0,9.0,17.0,green,green,green,2
20375215,TOI-6709,4799.0,138.811,138.811,0.678033,0.0523719,0.0523719,0.78,0.0952671,0.0952671,4.66766,0.0993563,0.0993563,39.7429,0.06635,0.06635,-0.22,0.06,0.06,8.8392,9.83,8.8392,7.922,7.414,7.276,7.123,7.298,7.255,167.608218,-29.414302,PC,low SNR,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,0.0,8.518339,1.0,TOI-6709b,0.0135256604784272,1.000322396319997,0.34400433,0.34400433,0.0892429401327221,0.0306900634640659,0.0306900634640659,1.23,0.5700000000000001,-0.39,0.0038700127945725,0.0017934205633385,-0.0012270772275473,True,0.7,0.3,0.2,2.3477335829256,1.2173816e-05,1.2173816e-05,0.0318223667617153,4760558308.187075,10.09218153586985,0.0,90,0.0,0.0,294930.6010065145,216.67368401389083,1068.177006511657,2458544.543307,0.0020113187,0.0020113187,0.018294349137769,0.0022964375,0.0022964375,1.8624265604368,0.38768098,0.38768098,6704.73561757248,6704.73561757248,2458545.7171737915,160.0,162.0,0.2,0.8,2.3,False,,9.0,68.0,133.0,650.0,3517.0,6449.0,Transit,9.0,68.0,133.0,green,green,green,1
460950389,TOI-6715,4743.0,121.631,121.631,0.793587,0.0548744,0.0548744,0.76,0.0915195,0.0915195,4.51969,0.0960099,0.0960099,150.336,0.5265,0.5265,,,,11.649,12.757,11.649,10.629,10.12,9.976,9.879,9.931,9.732,159.157968,-64.798231,PC,host is a BY Dra variable star; low MES,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,9.851493,1.0,TOI-6715b,0.0495074741385692,4.285445668390699,1.8246257,1.8246257,0.3823225118553505,0.1627824816366866,0.1627824816366866,20.14,19.78,-10.0,0.0633675265712937,0.0622348398997115,-0.0314635186550614,True,10.9,10.7,5.4,2.8618781737824,0.00022133057,0.00022133057,0.0360012734338524,5385713848.192799,9.75498771195358,0.0,90,0.0,0.0,301181.143796959,221.2657071165128,1073.803372172436,2460014.968644,0.0025520527,0.0025520527,0.24509899955811,0.022275552,0.022275552,2.283979138971,0.37481853,0.37481853,8222.3249002956,8222.3249002956,2460016.399583087,316.0,315.0,0.2,0.8,2.3,False,,3.0,45.0,90.0,21.0,175.0,357.0,Transit,3.0,45.0,90.0,green,green,green,1
112115898,TOI-6716,3190.0,157.0,157.0,0.226654,0.00681658,0.00681658,0.196051,0.0200963,0.0200963,5.01971,0.0185439,0.0185439,18.8873,0.0179,0.0179,,,,11.7735,14.8,11.7735,10.093,9.535,9.196,,,,111.657082,-30.55218,PC,low SNR; flaring host; some transits close to flares,2.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,8.033537,1.0,TOI-6716b,0.0416517393961284,1.0297391143751855,0.5145737,0.5145737,0.0918673284478874,0.0459072695682034,0.0459072695682034,1.35,0.6099999999999999,-0.42,0.0042475750184332,0.0019192746379587,-0.0013214677835125,True,1.5,0.7000000000000002,0.5,4.7185690368124,1.564659e-05,1.564659e-05,0.0319840855934774,4784751101.070777,30.34407895875109,0.0,90,0.0,0.0,6352.297588736067,4.666778271928445,409.4856673224233,2458495.165624,0.0017116019,0.0017116019,0.1734867394723,0.025983228,0.025983228,1.1450785413747,0.49318197,0.49318197,4122.28274894892,4122.28274894892,2458497.5249085184,127.0,127.0,0.2,0.8,2.3,True,,3.0,39.0,78.0,22724.0,153029.0,367742.0,Transit,3.0,39.0,78.0,orange,green,green,1
405428714,TOI-6718,5960.84,5499.6,5499.6,1.68056,0.0793718,0.0793718,1.09,0.134,0.134,4.02459,2.0,2.0,464.958,4.3815,4.3815,-0.131467,0.0705135,0.0705135,11.529,12.272,11.529,10.867,10.612,10.512,10.451,10.47,10.377,357.366601,-78.932968,PC,variable host,3.0,4.0,3.0,3.0,4.0,4.0,2.0,0.0,2.0,18.666235,1.0,TOI-6718b,0.0557735517890281,10.223815508593734,0.5802691,0.5802691,0.9121092946813868,0.0517682306651093,0.0517682306651093,208.22,375.23,-134.01,0.655133385435689,1.1806056104938705,-0.4216426134964782,True,87.6,157.9,56.400000000000006,2.9532144877798,0.00018327261,0.00018327261,0.0414657549137173,6203188642.0601845,5.305654463752115,0.0,90,0.0,0.0,2541472.7554571084,1867.1181046203565,1829.881580341941,2460126.814381,0.0018674119,0.0018674119,0.31106890791634,0.012034025,0.012034025,3.9795532167114,0.13236815,0.13236815,14326.39158016104,14326.39158016104,2460128.290988244,336.0,336.0,0.2,0.8,2.3,False,,13.0,173.0,343.0,2.0,15.0,31.0,Eclipse,2.0,15.0,31.0,green,green,green,2
253917292,TOI-6721,5693.0,126.0,126.0,1.08355,,,1.01,,,4.37269,,,784.252,19.018,19.018,,,,13.6732,14.299,13.6732,12.957,12.575,12.538,12.492,12.501,12.278,337.48912,-31.929085,PC,match to TFOP FP/NPC TOI 160 (TIC 253917293); SG1 shows this is the correct source,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,18.014408,1.0,TOI-6721b,0.1645651803247971,19.449909536342755,0.68336445,0.68336445,1.735207687765732,0.0609657975514043,0.0609657975514043,309.01,258.0,-140.53,0.9722541899600532,0.8117587813005849,-0.4421568276595783,True,118.0,98.4,53.6,4.6086413525403,0.0008055435,0.0008055435,0.0543946785106122,8137328082.598639,10.79470719130946,0.0,90,0.0,0.0,510782.7370732982,375.251591373272,1225.2388322876486,2460156.710458,0.0017750479,0.0017750479,2.7081698575333,0.13217114,0.13217114,3.5610970723854,0.14548083,0.14548083,12819.94946058744,12819.94946058744,2460159.0147786764,80.0,80.0,0.2,0.8,2.3,False,,3.0,39.0,79.0,3.0,20.0,40.0,Eclipse,3.0,20.0,40.0,red,orange,orange,2
382521776,TOI-6730,5369.0,5599.1,5599.1,0.977886,0.055402,0.055402,0.93,0.120586,0.120586,4.42597,2.0,2.0,432.935,2.6895,2.6895,,,,12.8021,13.455,12.8021,12.095,11.755,11.652,11.631,11.691,11.622,12.358885,-53.914944,PC,,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,3.0,22.620964,1.0,TOI-6730b,0.1074323505119663,11.459191720953964,0.79056555,0.79056555,1.0223223677532658,0.0705296555482431,0.0705296555482431,358.52,617.32,-226.86,1.1280300708212625,1.9423059336142523,-0.7137813842087236,True,146.9,253.0,93.0,4.3934743671834,0.00059583585,0.00059583585,0.0512627165401395,7668793240.702544,11.27241052960615,0.0,90,0.0,0.0,370487.4476464879,272.1822689422957,1130.7588817015608,2460186.072113,0.0014981249,0.0014981249,1.1541709936526,0.042583148,0.042583148,3.054762259007,0.13052331,0.13052331,10997.1441324252,10997.1441324252,2460188.268850184,136.0,142.0,0.2,0.8,2.3,False,,23.0,339.0,676.0,6.0,39.0,85.0,Eclipse,6.0,39.0,85.0,orange,yellow,yellow,1
9032367,TOI-6731,4778.0,123.0,123.0,0.805143,,,0.77,,,4.51281,,,566.544,17.053,17.053,,,,14.3604,15.197,14.3604,13.461,13.016,12.85,12.835,12.901,12.346,355.911751,-11.272631,PC,match to TFOP FP/NPC TOI 373; SG1 observations suggest this is the true source,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,7.0,27.4484,1.0,TOI-6731b,0.1408589324640436,12.3705239199364,0.7751066,0.7751066,1.1036261205973583,0.0691504980341856,0.0691504980341856,425.06,691.52,-263.34000000000003,1.3373883239520412,2.175765242034808,-0.8285603002623878,True,274.8,447.1,170.2,1.6322294704361,6.145445e-06,6.145445e-06,0.0248804705105329,3722065410.389871,6.64490805729838,0.0,90,0.0,0.0,668477.5709892857,491.10366131084,1310.649781664924,2460183.745577,0.00071228214,0.00071228214,1.984123885491,0.080123456,0.080123456,1.7533945489453,0.120952964,0.120952964,6312.22037620308,6312.22037620308,2460184.5616917354,205.0,204.0,0.2,0.8,2.3,False,,50.0,747.0,1491.0,7.0,47.0,92.0,Eclipse,7.0,47.0,92.0,red,orange,orange,1
349891396,TOI-6732,3658.0,157.0,157.0,0.57809,0.02,0.02,0.569833,0.0205655,0.0205655,4.66982,0.01,0.01,234.672,2.3505,2.3505,,,,14.2548,16.079,14.2548,12.961,12.217,12.037,11.898,11.884,11.906,274.39888,-53.01713,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,22.0,1.0,TOI-6732b,0.1957549488518745,12.343516056537908,0.524914,0.524914,1.1012166362698546,0.0468297709310132,0.0468297709310132,425.5,695.5699999999999,-263.84000000000003,1.3387727187728635,2.1885079670901075,-0.8301334761951409,True,362.7,592.9000000000001,224.90000000000003,1.3003394,0.0001491,0.0001491,0.0193439740557381,2893817329.6144657,7.195378644225838,0.0,90,0.0,0.0,195582.97049524976,143.68696433317828,964.2771527890302,2460121.49861,0.0015228,0.0015228,3.832,0.22339,0.22339,1.341,0.127,0.127,4827.599999999999,4827.599999999999,2460122.1487797,312.0,316.0,0.2,0.8,2.3,False,,14.0,223.0,446.0,2.0,13.0,25.0,Eclipse,2.0,13.0,25.0,red,orange,orange,2
221566773,TOI-6733,6623.0,134.4,134.4,2.20818,0.11,0.11,1.39,0.227832,0.227832,3.89301,0.09,0.09,1196.73,32.435,32.435,,,,12.8086,13.405,12.8086,12.172,11.916,11.892,11.85,11.88,11.687,248.404924,-56.556132,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,11.0,1.0,TOI-6733b,0.0778138805098422,18.74227151187661,1.02278,1.02278,1.6720763432258183,0.0912464767806188,0.0912464767806188,316.95,282.08,-149.01,0.997236223772172,0.8875229342219728,-0.4688378914790703,True,109.8,97.8,51.7,3.2529571,1.78e-05,1.78e-05,0.0479612671895503,7174903447.6305065,4.670459234509923,0.0,90,0.0,0.0,4999285.01498347,3672.774198184954,2167.00525426313,2460118.586103,0.0044207,0.0044207,0.6055,0.0351813,0.0351813,4.813,0.738,0.738,17326.8,17326.8,2460120.2125815502,133.0,132.0,0.2,0.8,2.3,False,,5.0,79.0,157.0,2.0,12.0,25.0,Eclipse,2.0,12.0,25.0,orange,yellow,yellow,2
412666676,TOI-6734,5917.0,122.0,122.0,1.08078,,,1.08,,,4.40402,,,544.063,7.3305,7.3305,,,,13.0013,13.603,13.0013,12.3,11.933,11.883,,,,262.96928,-48.371167,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,14.0,1.0,TOI-6734b,0.1250879690457879,14.746315447612584,,,1.3155804083872016,,,375.57,498.46,-214.82,1.1816753701281422,1.568330550880192,-0.6758993077480296,True,137.1,182.00000000000003,78.4,4.6068687,1.43e-05,1.43e-05,0.0556114193579585,8319349922.555357,11.06445658176562,0.0,90,0.0,0.0,567379.3226640369,416.830832932821,1257.8287786242124,2460114.258841,0.0028844,0.0028844,1.5647,0.0686864,0.0686864,3.286,0.216,0.216,11829.6,11829.6,2460116.56227535,85.0,84.0,0.2,0.8,2.3,False,,8.0,111.0,222.0,3.0,18.0,36.0,Eclipse,3.0,18.0,36.0,orange,yellow,yellow,2
