Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star K Mag,Star V Mag,Star Metallicity,Star Age [Gyr],Star RA,Star Dec,Planet Name,Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Radius [Re],Planet Albedo,Planet Mass [Me],Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Eccentricity,Transit Mid Time,Transit Mid Time Flag,"Known (Y=1,N=0)",Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Best Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS Flag,Tier,Number Observations,Time [s]
76924799,0.956805912,5470.0,1.5238200000000002,502.725,11.779000000000002,13.485999999999999,,,352.3608393,-30.83893446,76924799 b,4.52172514,1449.768724,7889364767.0,16.600845,0.3,448.9983621,2.3,13392.985509999999,0.5977174,1,85.39446514,0.082140625,2458484.597,1,0,5.0,1.0,-99.0,5.0,-99.0,11.0,Eclipse,1.0,5.0,11.0,0.0,2.0,5.0,167412.318875
185615679,1.2558031920000001,6341.0,2.096025,538.425,11.07,12.515,,,130.4124018,-32.19992092,185615679 b,6.308635536000001,1685.804335,10785214807.0,17.65427988,0.3,570.1044469,2.3,12314.60175,0.8510336279999999,1,83.39456225,0.095449357,2458488.599,1,0,9.0,1.0,-99.0,6.0,-99.0,12.0,Eclipse,1.0,6.0,12.0,0.0,2.0,6.0,184719.02625
415732481,0.987806,5591.0,0.9093889999999999,234.5905006,10.484000000000002,12.095999999999998,,,141.7952761,78.00497228,415732481 b,9.600082867000001,885.9529604,13171599622.0,12.02479223,0.3,97.69036837,2.3,12381.57873,0.214990815,1,89.408488,0.135980871,2458487.654,1,0,1.0,3.0,6.0,23.0,12.0,44.0,Transit,1.0,6.0,12.0,0.0,2.0,6.0,185723.68094999998
HAT-P-37,0.929333333,5500.0,0.878,411.0,11.667,13.23,0.03,3.6,284.2959487,51.26915235,HAT-P-37 b,2.7974360000000003,1304.902016,5672771072.0,12.92656694,0.3,371.5274615,2.3,7148.192947,0.505,1,86.9,0.057999999999999996,2455642.143,0,1,8.0,1.0,-99.0,10.0,-99.0,21.0,Eclipse,1.0,10.0,21.0,1.0,2.0,10.0,178704.823675
152811478,0.8492884009999999,5075.0,0.8760549999999999,341.35400000000004,11.304,14.444,,,249.12962050000002,-10.16292526,152811478 b,3.947594219,1088.508003,6925822872.0,14.18510109,0.3,171.2770785,2.3,7154.6181670000005,0.6624800120000001,1,86.65879049,0.290607923,2458485.297,1,0,1.0,2.0,18.0,11.0,35.0,21.0,Eclipse,2.0,11.0,21.0,1.0,2.0,11.0,196751.99959249998
370140658,1.2758,6383.0,3.67905,542.1973893999999,10.035,11.499,,,73.66777056,-75.32234289,370140658 b,5.733779156000001,2314.898018,10173088441.0,17.45355763,0.3,547.0288052,2.3,16707.079690000002,0.906957716,1,76.81331828,0.063083531,2458489.374,1,0,12.0,1.0,-99.0,4.0,-99.0,9.0,Eclipse,1.0,4.0,9.0,0.0,2.0,4.0,167070.79690000002
237604391,0.949968409,5444.0,1.509045,390.95099999999996,11.435,13.163,,,103.3442505,2.330833853,237604391 b,4.135920775,1480.960725,7416218355.0,13.77238483,0.3,129.6027367,2.3,11573.15908,0.6950697709999999,1,84.35484691,0.059072535,2458485.292,1,0,1.0,1.0,14.0,7.0,28.0,13.0,Eclipse,1.0,7.0,13.0,0.0,2.0,7.0,202530.28389999998
457227216,0.661522801,4230.0,0.688673,64.3837,8.722000000000001,11.960999999999999,,,75.859542,5.097125,457227216 b,11.80806298,619.7729013,13229152603.0,5.476306878,0.1,25.98597151,2.3,11595.23352,0.165709612,1,89.6562394,0.057654915,2458494.018,1,0,1.0,32.0,6.0,-99.0,13.0,-99.0,Transit,1.0,6.0,13.0,0.0,2.0,6.0,173928.5028
HAT-P-53,1.0915,5956.0,1.2095,719.0,12.1,13.73,0.0,4.67,21.87096917,38.96810129,HAT-P-53 b,1.9616241,1817.4605780000002,4724071029.0,14.46283127,0.3,472.1163763999999,2.3,8886.006567,0.38,1,86.2,0.134,2455829.4480000003,0,1,15.0,1.0,-99.0,8.0,-99.0,17.0,Eclipse,1.0,8.0,17.0,1.0,2.0,8.0,177720.13134000002
HAT-P-50,1.2715,6280.0,1.699,547.0,10.5,11.761,-0.18,3.37,118.06295549999999,20.13942723,HAT-P-50 b,3.1220109000000003,1896.4529,6775786470.0,14.13363177,0.3,430.64132620000004,2.3,11640.766529999999,0.629,1,83.65,0.115,2456285.91,0,1,10.0,1.0,-99.0,6.0,-99.0,13.0,Eclipse,1.0,6.0,13.0,0.0,2.0,6.0,174611.49795
180570797,1.019329079,5716.0,1.66335,117.584,8.482000000000001,10.001,,,197.896765,38.960583,180570797 b,5.533170008,1464.2780810000002,9218327370.0,7.42446916,0.3,43.40204484,2.3,18951.77213,0.123209593,1,89.11403185,0.02985861,2458485.891,1,0,1.0,1.0,4.0,6.0,8.0,12.0,Transit,1.0,4.0,8.0,0.0,2.0,4.0,189517.7213
K2-266,0.69,4285.0,0.7,77.16,8.897,11.808,-0.12,,157.93544,0.9375709999999999,K2-266 b,0.658524,1544.961717,1958373010.0,3.226155078,0.3,11.29837575,2.3,3899.158268,0.5,1,75.32,0.0,2457949.675,0,1,2.0,3.0,20.0,32.0,39.0,-99.0,Transit,2.0,20.0,39.0,0.0,1.0,2.0,19495.79134
HD 17156,1.32,6066.0,1.5219999999999998,77.16,6.763,8.171,0.223333333,3.38,42.43434865,71.75328415,HD 17156 b,21.21647527,909.6470711000001,24615280013.0,12.03407053,0.3,1048.370618,2.3,21731.00134,0.5,1,87.41333333,0.677866667,2458505.606,1,1,25.0,1.0,-99.0,4.0,-99.0,7.0,Eclipse,1.0,4.0,7.0,0.0,2.0,4.0,217310.0134
96784659,1.5442681969999998,7014.0,2.546415,498.61699999999996,10.567,13.222999999999999,,,74.13367099,33.02745378,96784659 b,3.847778078,2341.476593,8310214486.0,14.00881276,0.3,151.0104347,2.3,15349.920219999998,0.7326243170000001,1,81.01736857,0.014558528999999999,2458485.423,1,0,2.0,1.0,18.0,5.0,36.0,10.0,Eclipse,1.0,5.0,10.0,0.0,2.0,5.0,191874.00274999996
HATS-26,1.2995,6071.0,2.04,907.0,11.435,12.955,-0.02,4.04,144.9268482,-28.58558668,HATS-26 b,3.3023881,1964.505094,7085581235.0,19.20330403,0.3,206.58071,2.3,17167.69614,0.33,1,86.2,0.1835,2456867.423,0,1,1.0,1.0,17.0,4.0,33.0,9.0,Eclipse,1.0,4.0,9.0,1.0,2.0,4.0,171676.9614
238315498,0.854253004,5093.0,1.3224855,366.602,11.544,13.702,,,120.4495848,-49.84004038,238315498 b,6.605868871,1129.3918800000001,9780929239.0,16.99084959,0.3,493.8344785,2.3,12876.80369,0.657213025,1,86.45661291,0.18670334,2458487.062,1,0,4.0,1.0,-99.0,6.0,-99.0,12.0,Eclipse,1.0,6.0,12.0,0.0,2.0,6.0,193152.05535
129115451,1.16575,6145.0,1.3546799999999999,175.1623748,8.885,10.264000000000001,,,220.443021,-46.78050806,129115451 b,3.6715822510000002,1592.715412,7333905265.0,7.894968842000001,0.3,48.17917224,2.3,12898.761620000001,0.10640709300000001,1,89.21673217,0.127873882,2458484.652,1,0,1.0,1.0,6.0,8.0,12.0,15.0,Transit,1.0,6.0,12.0,0.0,2.0,6.0,193481.4243
334898066,0.84736,5189.75,3.16329,662.7525931,10.037,12.208,-0.182821,,259.3617902,47.4043405,334898066 b,4.726644084,1992.677002,7803496387.0,18.50173971,0.3,667.5310122000001,2.3,31285.14417,0.520880449,1,81.55526311,0.124514955,2458486.476,1,0,12.0,1.0,-99.0,3.0,-99.0,5.0,Eclipse,1.0,3.0,5.0,0.0,2.0,3.0,234638.581275
WASP-61,1.52,6250.0,1.455,480.0,11.008,12.5,-0.1,,75.2998315,-26.05415535,WASP-61 b,3.8559,1580.2007210000002,8278081236.0,14.53964448,0.3,753.2250502,2.3,11226.79268,0.5,1,89.35,0.0,2458486.794,1,1,23.0,1.0,-99.0,7.0,-99.0,14.0,Eclipse,1.0,7.0,14.0,0.0,2.0,7.0,196468.87190000003
125884499,0.324,3263.0,0.322,18.327,7.3260000000000005,12.552,,,69.55233100000001,28.216697999999997,125884499 b,5.783573564,467.1160584,6479534787.0,1.74888719,0.1,3.7373537089999997,2.3,5074.4950850000005,0.38471416,1,89.23811789,0.069587965,2458486.256,1,0,2.0,-99.0,16.0,-99.0,31.0,-99.0,Transit,2.0,16.0,31.0,0.0,2.0,16.0,202979.80340000003
TRAPPIST-1,0.083,2540.0,0.11933333300000001,12.1,10.296,18.8,0.04,0.5,346.6214232,-5.041331448,TRAPPIST-1 g,12.35362667,215.6781455,6825277692.0,1.111596971,0.1,1.275503461,2.3,3747.470642,0.42100000000000004,1,89.80666667,0.061,2457665.349,0,1,2.0,-99.0,21.0,-99.0,42.0,-99.0,Transit,2.0,21.0,42.0,1.0,1.0,2.0,18737.35321
432139615,1.056551765,5851.0,1.74327,337.056,10.485,12.157,,,137.45159030000002,-18.1557945,432139615 b,4.19534015,1672.726089,7757224467.0,12.29178842,0.3,101.4906865,2.3,15739.80286,0.48810291200000006,1,85.62461124,0.01704919,2458486.558,1,0,1.0,1.0,9.0,5.0,17.0,10.0,Eclipse,1.0,5.0,10.0,0.0,2.0,5.0,196747.53574999998
281746741,0.648451,4405.79,0.691001,40.88699992,7.332999999999999,10.66,0.176809,,163.1646922,0.48374684,281746741 b,4.387714249,847.4630107999999,6792285393.0,2.8773256519999997,0.3,8.742126971,2.3,7170.240465999999,0.542923527,1,87.79842721,0.100462613,2458488.505,1,0,1.0,29.0,11.0,-99.0,22.0,-99.0,Transit,1.0,11.0,22.0,0.0,2.0,11.0,197181.61281499997
238189792,0.8807709109999999,5189.0,0.913085,351.05699999999996,11.353,13.472999999999999,,,55.65041066,-73.30665171,238189792 b,2.104049392,1392.921787,4608464586.0,10.83579258,0.3,82.0475354,2.3,2332.669029,0.956255145,1,82.42786299,0.055772460999999995,2458484.787,1,0,3.0,4.0,43.0,33.0,-99.0,-99.0,Eclipse,4.0,33.0,-99,1.0,1.0,4.0,23326.690290000002
347334021,0.792263,4864.0,0.8085829999999999,33.36734013,6.737,9.07,,,190.4045833,19.85129799,347334021 b,23.00618894,599.9735764999999,21915475230.0,3.546805654,0.1,12.56362784,2.3,15931.23851,0.19290630600000003,1,89.71637359,0.003751227,2458491.942,1,0,1.0,-99.0,5.0,-99.0,10.0,-99.0,Transit,1.0,5.0,10.0,0.0,2.0,5.0,199140.48137499997
314989959,0.939346585,5404.0,0.990915,395.55400000000003,11.453,13.347999999999999,,,336.2060738,20.53332742,314989959 b,2.517766311,1408.231385,5307013742.0,12.002131599999998,0.3,97.3766865,2.3,5315.738313,0.8065633440000001,1,83.9876152,0.036731928,2458486.005,1,0,2.0,2.0,20.0,14.0,39.0,30.0,Eclipse,2.0,14.0,30.0,1.0,2.0,14.0,186050.840955
HATS-29,1.031,5670.0,1.0715,351.0,10.877,12.606,0.16,5.5,210.096212,-54.89319324,HATS-29 b,4.605874900000001,1236.939856,8188272619.0,13.72761906,0.3,207.5341594,2.3,9970.746094,0.502,1,87.37,0.1185,2457031.956,0,1,2.0,1.0,24.0,8.0,47.0,16.0,Eclipse,1.0,8.0,16.0,0.0,2.0,8.0,199414.92188
12696393,1.08431,5938.0,1.33104,195.37949740000002,9.191,10.619000000000002,,,298.47871630000003,29.38294902,12696393 b,3.264842292,1605.730638,6619989072.0,8.493227447999999,0.3,54.77435048,2.3,9992.680425,0.6055209579999999,1,85.14255221,0.044808445999999995,2458484.732,1,0,1.0,1.0,8.0,8.0,16.0,16.0,Transit,1.0,8.0,16.0,0.0,2.0,8.0,199853.6085
444910849,1.3965538469999998,6504.02,2.69175,435.121,10.725999999999999,11.972999999999999,-0.0303543,,100.1171241,57.80470871,444910849 b,2.549575508,2603.855716,6107954510.0,11.71757709,0.3,93.43771434,2.3,17965.81341,0.548823855,1,80.31573865,0.032168431000000004,2458485.983,1,0,1.0,1.0,13.0,5.0,26.0,9.0,Eclipse,1.0,5.0,9.0,0.0,2.0,5.0,224572.667625
316957007,1.0119,5889.0,1.4396235000000002,187.46822590000002,9.728,11.645,,,53.3137476,57.9874994,316957007 b,13.257174800000001,1050.1290789999998,16465610338.0,11.78295112,0.3,94.34266041,2.3,20298.08666,0.402276342,1,88.59827225,0.020050725,2458490.475,1,0,1.0,2.0,4.0,9.0,8.0,18.0,Transit,1.0,4.0,8.0,0.0,2.0,4.0,202980.8666
139507650,1.199717074,6221.0,1.33566,443.36199999999997,10.880999999999998,12.247,,,39.54326778,38.59980433,139507650 b,6.381780797999999,1325.249516,10704149883.0,16.27310098,0.3,411.3199105,2.3,13568.29483,0.454421965,1,87.73983339,0.067211914,2458488.42,1,0,3.0,1.0,49.0,6.0,-99.0,12.0,Eclipse,1.0,6.0,12.0,0.0,2.0,6.0,203524.42245
76324534,0.980253,5561.0,1.2429629999999998,75.64711862,8.316,10.478,,,227.79607239999999,-34.85443092,76324534 b,6.439841529,1178.375847,10067635732.0,4.907789619,0.3,21.48643448,2.3,14911.402559999999,0.196530242,1,89.03304676,0.01491935,2458489.8109999998,1,0,1.0,5.0,6.0,26.0,11.0,49.0,Transit,1.0,6.0,11.0,0.0,2.0,6.0,223671.03839999996
HAT-P-44,0.9395,5295.0,0.9645,368.5,11.275,13.212,0.33,8.2,213.144937,47.0146935,HAT-P-44 b,4.301218,1138.729028,7584457889.0,13.83735222,0.3,118.2277294,2.3,10306.56902,0.172,1,89.05,0.057999999999999996,2455696.937,0,1,1.0,1.0,8.0,10.0,16.0,19.0,Transit,1.0,8.0,16.0,1.0,2.0,8.0,206131.38040000002
297028903,1.19108,6202.0,2.191305,170.75448500000002,8.652999999999999,9.993,,,312.08543960000003,47.37322009,297028903 b,3.669287025,2037.58493,7383564630.0,8.048797708,0.3,49.74104384,2.3,18459.0049,0.463333693,1,84.51192943,0.018737494,2458487.949,1,0,1.0,1.0,6.0,5.0,12.0,9.0,Eclipse,1.0,5.0,9.0,0.0,2.0,5.0,230737.56125
Kepler-444,0.7586666670000001,5088.0,0.7513333329999999,35.7,6.702999999999999,8.94,-0.54,11.23,289.75322789999996,41.63466362,Kepler-444 d,6.189261332999999,886.458858,9002038401.0,0.5179405429999999,0.3,0.06291054,2.3,8378.982055,0.53,1,88.77333333,0.18,2454967.787,0,1,2.0,-99.0,10.0,-99.0,20.0,-99.0,Transit,2.0,10.0,20.0,0.0,2.0,10.0,209474.551375
252466747,1.06664,5919.12,1.39256,51.33094636,6.165,7.59,-0.419828,,150.2318893,53.12421333,252466747 b,8.893218865,1175.505662,12841327502.0,3.9900049589999997,0.3,15.37292857,2.3,8421.814235,0.889704048,1,86.15230356,0.029490461000000003,2458492.33,1,0,2.0,16.0,11.0,-99.0,20.0,-99.0,Transit,2.0,11.0,20.0,0.0,2.0,11.0,231599.89146249997
278805095,1.2906,6508.0,2.32554,43.69661019,5.5360000000000005,6.64,,,336.163364,-41.440315000000005,278805095 b,3.24483371,2264.279075,6986990673.0,3.543764651,0.3,12.54435188,2.3,16975.66692,0.569861711,1,82.41953865,0.051192135,2458487.24,1,0,4.0,9.0,7.0,14.0,10.0,21.0,Transit,4.0,7.0,10.0,0.0,1.0,4.0,169756.6692
400827085,1.3177299999999998,6471.0,1.6494,248.83468990000003,10.139,12.015999999999998,,,44.82905898,61.37484052,400827085 b,15.20508596,1129.146492,19701503829.0,16.26991719,0.3,410.9538923,2.3,24251.81726,0.089264824,1,89.70219384,0.0033752409999999997,2458498.339,1,0,2.0,1.0,17.0,4.0,33.0,7.0,Eclipse,1.0,4.0,7.0,0.0,1.0,1.0,60629.54315
HAT-P-51,0.978,5449.0,1.0405,470.0,11.614,13.44,0.27,8.2,21.06592834,32.81079868,HAT-P-51 b,4.2180278,1216.918487,7587241188.0,14.18849835,0.3,98.20529136,2.3,10631.59023,0.27699999999999997,1,88.48,0.12300000000000001,2456194.122,0,1,1.0,2.0,8.0,13.0,16.0,25.0,Transit,1.0,8.0,16.0,1.0,2.0,8.0,212631.8046
47881059,1.08431,5938.0,1.0594299999999999,94.76059821,8.106,9.471,,,280.9111898,49.69879484,47881059 b,2.178686606,1639.340199,5055284982.0,3.913772939,0.3,14.88971781,2.3,8107.595327,0.37174496100000004,1,86.89394447,0.101238248,2458486.333,1,0,1.0,4.0,11.0,30.0,21.0,-99.0,Transit,1.0,11.0,21.0,0.0,2.0,11.0,222958.8714925
HAT-P-54,0.6475,4390.0,0.6185,140.025,10.325999999999999,13.505,-0.127,3.9,99.89802234,25.482533899999996,HAT-P-54 b,3.799847,838.344077,6168155458.0,10.35881086,0.3,241.5405224,2.3,4894.020345,0.741,1,87.04,0.07400000000000001,2456299.304,0,1,3.0,2.0,-99.0,18.0,-99.0,35.0,Eclipse,2.0,18.0,35.0,1.0,2.0,18.0,220230.915525
142118219,0.858118295,5107.0,1.329114,279.276,10.925999999999998,12.957,,,80.96797545,80.29390058,142118219 b,7.050926893,1110.086881,10230837218.0,14.67473055,0.3,227.56637369999999,2.3,17136.9169,0.20828190300000002,1,88.92166675,0.020287081000000002,2458487.94,1,0,1.0,1.0,15.0,5.0,30.0,10.0,Eclipse,1.0,5.0,10.0,0.0,2.0,5.0,214211.46125
30955603,1.2930731000000002,6187.0,2.28587,540.1553907000001,10.937000000000001,12.087,-0.52,,201.0598231,-38.23793652,30955603 b,1.5183378790000002,2748.078611,4213903863.0,11.14207486,0.3,85.89272061,2.3,15606.16425,0.136847985,1,87.04046681,0.009137464,2458485.616,1,0,1.0,1.0,18.0,6.0,35.0,11.0,Eclipse,1.0,6.0,11.0,0.0,2.0,6.0,234092.46375
40081742,0.834449911,5021.0,0.8597790000000001,261.177,10.888,12.994000000000002,,,6.989876367999999,-11.87873155,40081742 b,6.995948492999999,884.2016447999999,10083140211.0,12.56506092,0.3,105.5583617,2.3,10784.913120000001,0.326559257,1,88.89030165,0.043151402,2458486.925,1,0,1.0,3.0,8.0,22.0,16.0,42.0,Transit,1.0,8.0,16.0,1.0,2.0,8.0,215698.2624
53788125,0.902505223,5268.0,1.411119,289.496668,10.307,12.402999999999999,,,158.3381766,-34.41531812,53788125 b,6.566483142,1198.09599,9922088816.0,14.08568013,0.3,159.8473419,2.3,7844.376816,0.898420578,1,84.90154867,0.299054526,2458485.185,1,0,2.0,2.0,21.0,11.0,41.0,22.0,Eclipse,2.0,11.0,22.0,0.0,2.0,11.0,215720.36244
Kepler-6,1.156333333,5644.666667,1.357,590.0,11.634,,0.34,3.8,296.837377,48.239982,Kepler-6 b,3.2347152,1642.095918,6721760399.0,14.36407142,0.07,212.619223,2.3,12366.25714,0.141,1,87.51,0.0,2454954.4869999997,0,1,3.0,1.0,42.0,7.0,-99.0,14.0,Eclipse,1.0,7.0,14.0,1.0,2.0,7.0,216409.49995
GJ 9827,0.6396666670000001,4247.666667,0.6326666670000001,30.31,7.193,10.325,-0.35666666700000005,,351.9371544,-1.286330948,GJ 9827 d,6.201313,698.2340032999999,8515398720.0,2.037379114,0.3,3.798966287,2.3,3786.3859369999996,0.903,1,88.26,0.0,2457740.961,0,1,2.0,-99.0,24.0,-99.0,46.0,-99.0,Transit,2.0,24.0,46.0,0.0,1.0,2.0,18931.929685
274318544,1.4423700000000002,6750.0,1.54195,273.4676911,9.455,10.534,,,94.02946883,8.687368131,274318544 b,11.24426766,1240.506394,16603933684.0,13.42011757,0.3,119.27841380000001,2.3,15838.208630000001,0.609277729,1,87.74466258,0.053858874,2458491.128,1,0,1.0,1.0,6.0,8.0,11.0,16.0,Transit,1.0,6.0,11.0,0.0,1.0,1.0,39595.521575000006
218966826,0.985798313,5583.0,1.05867,226.65900000000002,10.004,11.667,,,348.49987749999997,-32.30654117,218966826 b,3.79706052,1300.820402,7092385766.0,9.270959498,0.3,63.65873963,2.3,7927.495741,0.682130555,1,85.93908225,0.11829775199999999,2458487.807,1,0,1.0,2.0,11.0,15.0,22.0,29.0,Transit,1.0,11.0,22.0,0.0,2.0,11.0,218006.13287749997
130598459,1.0308938840000001,5760.0,1.12586,319.024,10.657,12.513,,,281.103082,9.575381,130598459 b,8.29673756,1058.627473,12121997851.0,16.10201282,0.3,391.6510941,2.3,3971.561726,0.963014452,1,86.43345048,0.044325805,2458487.747,1,0,6.0,3.0,-99.0,22.0,-99.0,44.0,Eclipse,3.0,22.0,44.0,0.0,1.0,3.0,29786.712945
294873381,0.9242950000000001,5348.0,0.8674290000000001,145.0615186,9.634,11.648,,,71.92009200000001,-66.006523,294873381 b,3.327518093,1191.37839,6356945158.0,6.076538082000001,0.3,30.84145247,2.3,5844.1251409999995,0.739737573,1,85.97426383,0.077872389,2458485.648,1,0,1.0,5.0,15.0,41.0,30.0,-99.0,Transit,1.0,15.0,30.0,0.0,2.0,15.0,219154.69278749998
361996758,0.758725,4814.0,0.69924,42.04075629,7.477,,,,145.2011304,-62.89082712,361996758 b,12.08736589,689.2825867,14065242480.0,3.1608785530000003,0.1,10.11735756,2.3,9287.223969,0.589187971,1,88.83268593,0.027786625,2458492.7709999997,1,0,1.0,-99.0,10.0,-99.0,19.0,-99.0,Transit,1.0,10.0,19.0,0.0,2.0,10.0,232180.599225
26352286,0.940147215,5407.0,0.9920450000000001,503.101,11.842,13.724,,,154.2361997,-9.398305637,26352286 b,4.353724733,1174.408042,7647812744.0,16.76642192,0.3,468.03358949999995,2.3,10400.2187,0.270331137,1,88.60248003,0.057174979,2458484.983,1,0,5.0,1.0,-99.0,9.0,-99.0,17.0,Eclipse,1.0,9.0,17.0,1.0,2.0,9.0,234004.92075
57642173,1.274372825,6380.0,1.4174,218.918,9.47,11.216,,,274.7164323,-39.91752656,57642173 b,13.39327567,1082.609417,17902816173.0,12.08798056,0.3,98.56505868,2.3,19722.46136,0.233392063,1,89.26363375,0.12479271,2458485.374,1,0,1.0,2.0,5.0,11.0,9.0,20.0,Transit,1.0,5.0,9.0,0.0,1.0,1.0,49306.1534
256373151,1.4582,6789.0,2.4339150000000003,306.48640839999996,9.594,10.719000000000001,,,298.5016035,62.99560118,256373151 b,4.8889501630000005,2065.381996,9564172884.0,11.4220018,0.3,89.40703077,2.3,14884.139780000001,0.78027401,1,82.06183383,0.139119614,2458486.45,1,0,1.0,1.0,10.0,6.0,20.0,12.0,Eclipse,1.0,6.0,12.0,0.0,2.0,6.0,223262.09670000005
455892499,1.5342651880000002,6987.0,1.6876200000000001,660.194,11.057,12.384,,,339.5095961,65.48091269,455892499 b,6.7141859760000004,1578.932175,12018779510.0,18.54536687,0.3,672.5465235,2.3,17971.36681,0.08276408,1,89.53688838,0.093538019,2458488.308,1,0,6.0,1.0,-99.0,5.0,-99.0,10.0,Eclipse,1.0,5.0,10.0,0.0,2.0,5.0,224642.085125
272651401,1.07825,5920.0,2.148765,379.20700089999997,10.466,11.843,,,233.4711071,66.71869428,272651401 b,2.656454144,2180.7811039999997,5758897530.0,10.73340776,0.3,80.7621571,2.3,16338.09055,0.50732604,1,82.43473486,0.0068713590000000005,2458486.316,1,0,1.0,1.0,14.0,6.0,27.0,11.0,Eclipse,1.0,6.0,11.0,0.0,1.0,1.0,40845.226375
198033349,0.914252708,5311.0,1.434495,281.694,10.799000000000001,12.674000000000001,,,60.99106568,-58.9581681,198033349 b,3.158003215,1551.0549449999999,6116858631.0,10.26852683,0.3,75.23659479999999,2.3,13851.6205,0.20952576399999998,1,88.04152801,0.040726233,2458487.17,1,0,1.0,1.0,10.0,7.0,20.0,13.0,Eclipse,1.0,7.0,13.0,0.0,1.0,1.0,34629.051250000004
424732094,1.06384,5519.0,1.05665,218.0268511,10.280999999999999,11.718,0.33,,192.37693480000002,19.24391126,424732094 b,1.8429536919999998,1614.079938,4492964980.0,7.493212875,0.3,44.10002083,2.3,7538.917608,0.41603478200000005,1,86.09799079999999,0.026654534,2458484.906,1,0,1.0,2.0,12.0,12.0,24.0,24.0,Transit,1.0,12.0,24.0,0.0,2.0,12.0,226167.52823999999
448186640,1.27485,6381.0,0.998073,74.97528169,7.7,9.22,,,158.3005595,-48.12681898,448186640 b,7.171751661,1118.840631,11806862467.0,3.9603633210000004,0.3,15.18503956,2.3,7241.103722,0.7810785170000001,1,87.36791433,0.00940618,2458484.664,1,0,1.0,17.0,13.0,-99.0,25.0,-99.0,Transit,1.0,13.0,25.0,0.0,2.0,13.0,235335.870965
32052093,1.530716026,5256.5,5.72168,240.857,10.187000000000001,12.035,-0.67,,57.445039,-69.65634200000001,32052093 b,10.65182848,1876.079416,16335996535.0,16.84574573,0.3,477.1528965,2.3,60603.773270000005,0.528003486,1,82.61000250000001,0.144522655,2458488.0719999997,1,0,27.0,1.0,-99.0,2.0,-99.0,3.0,Eclipse,1.0,2.0,3.0,0.0,1.0,1.0,151509.433175
416678208,1.56782,6009.96,2.02895,296.32480150000004,9.838,11.288,0.09997239999999999,,52.90493119,6.45868878,416678208 b,4.164602866,1739.8692649999998,8804657008.0,11.52418579,0.3,90.76067736,2.3,15187.018919999999,0.561729467,1,84.83465524,0.10264421300000001,2458484.986,1,0,1.0,1.0,10.0,6.0,20.0,12.0,Eclipse,1.0,6.0,12.0,0.0,2.0,6.0,227805.28379999998
386403905,0.9769540000000001,5548.0,2.55492,271.3497752,8.613999999999999,10.567,,,139.4634576,-56.2808701,386403905 b,4.454661864,1906.8846899999999,7865611907.0,10.93293093,0.3,83.2670475,2.3,11404.52285,0.9111605209999999,1,78.12098955,0.094499399,2458488.549,1,0,2.0,1.0,19.0,8.0,38.0,16.0,Eclipse,1.0,8.0,16.0,0.0,2.0,8.0,228090.457
240787309,1.029291086,5754.0,1.12353,199.32,9.488999999999999,10.981,,,11.7910421,49.70424031,240787309 b,1.7366813369999998,1779.709178,4271274423.0,6.61202749,0.3,35.68347285,2.3,7633.039731999999,0.486747345,1,84.8910552,0.031338887,2458485.3230000003,1,0,1.0,2.0,12.0,13.0,24.0,27.0,Transit,1.0,12.0,24.0,0.0,2.0,12.0,228991.19196
21860383,1.16445,6142.0,1.70412,71.55194017,7.314,8.63,,,257.20515869999997,33.21474605,21860383 c,14.67871237,1125.193025,18467023503.0,6.012974087000001,0.3,30.26669197,2.3,20553.356340000002,0.60885934,1,87.76047664,0.009614286,2458493.2819999997,1,0,2.0,7.0,5.0,24.0,9.0,42.0,Transit,2.0,5.0,9.0,0.0,1.0,2.0,102766.7817
161722484,1.22002,6265.0,1.5629899999999999,267.4038082,9.451,10.645999999999999,,,236.4613628,57.39110184,161722484 b,3.789616903,1712.863838,7604730637.0,9.808236922999999,0.3,69.81698116,2.3,10894.815690000001,0.682072838,1,84.40476439,0.075602482,2458487.529,1,0,1.0,1.0,11.0,9.0,21.0,17.0,Eclipse,1.0,9.0,17.0,0.0,1.0,1.0,27237.039225000004
377560051,1.1988,6219.0,3.9702900000000003,469.4341812,9.562000000000001,10.937999999999999,,,264.4189223,15.18506388,377560051 b,2.1173586319999997,3299.8358399999997,5128730048.0,11.67388292,0.3,92.83287375,2.3,16964.02666,0.840975412,1,63.07710477,0.06589345,2458485.04,1,0,2.0,1.0,23.0,5.0,45.0,11.0,Eclipse,1.0,5.0,11.0,0.0,2.0,5.0,212050.33325
230270908,1.3272,6491.0,3.31845,450.7305078,9.812000000000001,11.057,,,271.96916939999994,20.39777089,230270908 b,9.436707816,1881.191222,14368908407.0,17.01052351,0.3,496.0962523,2.3,26721.37547,0.7675374640000001,1,82.91822378,0.065146702,2458492.169,1,0,8.0,1.0,-99.0,4.0,-99.0,7.0,Eclipse,1.0,4.0,7.0,0.0,1.0,1.0,66803.438675
