TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
251803342,TOI-7214,6375.0,133.3,133.3,1.6512,0.08,0.08,1.27,0.196946,0.196946,4.10627,0.09,0.09,884.34,19.7165,19.7165,,,,12.8891,13.694,12.8891,12.185,11.931,11.903,11.816,11.849,11.128,296.93748,-3.802666,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,14.0,1.0,TOI-7214b,0.0963223753859922,17.348324750211603,0.926446,0.926446,1.547716528972817,0.0826521181754601,0.0826521181754601,334.76,342.33000000000004,-169.03,1.0532727504968364,1.077090634118718,-0.5318278558265034,True,88.1,90.0,44.400000000000006,8.9093753,0.0001061,0.0001061,0.0911062886069575,13629306782.980522,11.86457221069352,0.0,90,0.0,0.0,664967.1799292603,488.5247177874843,1308.6971279675752,2460517.837184,0.0036547,0.0036547,0.9278,0.0516789,0.0516789,4.595,0.507,0.507,16542.0,16542.0,2460522.2918716497,42.0,42.0,0.2,0.8,2.3,,9.0,127.0,253.0,6.0,39.0,78.0,Eclipse,6.0,39.0,78.0,1,0,1,1
23912656,TOI-7215,6416.0,,,1.3641474256,,,1.306,,,,,,800.513,,,,,,12.368,13.1714,12.7056,11.863,11.655,11.358,11.177,11.223,11.349,313.272302,-7.474875,PC,found in faint-star QLP search; no stellar radius,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,18.0,1.0,TOI-7215b,0.1014051280754578,15.08870281804812,,,1.3461262161331715,,,368.94,474.34,-207.38,1.1608150572598366,1.4924405438841837,-0.6524904498686639,True,140.6,180.7,79.0,2.7705702,0.0004762,0.0004762,0.0422102240413307,6314559638.353027,6.653647030086896,0.0,90,0.0,0.0,2169330.989250564,1593.7204741804176,1758.8122360186053,2460528.863508,0.0022578,0.0022578,1.0283,0.0476694,0.0476694,2.502,0.201,0.201,9007.2,9007.2,2460530.2487931,129.0,129.0,0.2,0.8,2.3,"Star Radius, Star Mass, ",14.0,211.0,420.0,3.0,22.0,44.0,Eclipse,3.0,22.0,44.0,1,0,1,1
69436501,TOI-7216,5477.0,142.9,142.9,1.71459,0.09,0.09,0.96,0.128289,0.128289,3.95202,0.08,0.08,635.773,10.444,10.444,,,,12.9812,13.956,12.9812,11.93,11.524,11.455,11.231,11.291,11.848,291.820807,12.282756,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,15.0,1.0,TOI-7216b,0.0806101730552664,15.075815686132152,0.866597,0.866597,1.3449765012549584,0.0773127388477032,0.0773127388477032,369.49,477.05,-208.14,1.1625455507858649,1.5009671574397054,-0.6548816772864486,True,166.1,214.4,93.50000000000004,3.1243759,2.3e-05,2.3e-05,0.0412763130156945,6174848537.494606,5.176592984851825,0.0,90,0.0,0.0,1902557.707754618,1397.7328435278612,1702.180979705082,2460532.675988,0.0029021,0.0029021,0.6498,0.0362933,0.0362933,3.93,0.623,0.623,14148.0,14148.0,2460534.23817595,136.0,138.0,0.2,0.8,2.3,,10.0,144.0,289.0,1.0,9.0,19.0,Eclipse,1.0,9.0,19.0,1,0,1,2
151760597,TOI-7217,5566.0,126.8,126.8,1.71076,0.1,0.1,0.98,0.120588,0.120588,3.96291,0.08,0.08,647.965,17.0205,17.0205,,,,12.3942,13.131,12.3942,11.704,11.367,11.301,11.215,11.275,11.324,305.033226,-6.073279,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,20.0,1.0,TOI-7217b,0.080548122262409,15.030560884101554,0.861049,0.861049,1.3409391312998395,0.0768177785892127,0.0768177785892127,370.23,479.64,-208.86,1.1648738511663397,1.5091162087713663,-0.6571470506296131,True,151.3,196.1,85.39999999999998,3.9859545,2.27e-05,2.27e-05,0.0488872340632245,7313426120.270903,6.144828804382732,0.0,90,0.0,0.0,1440206.0220739313,1058.0616032273197,1587.7177872221914,2460530.653241,0.0022044,0.0022044,0.6488,0.0311766999999999,0.0311766999999999,3.729,0.399,0.399,13424.4,13424.4,2460532.64621825,91.0,91.0,0.2,0.8,2.3,,13.0,182.0,362.0,2.0,14.0,28.0,Eclipse,2.0,14.0,28.0,1,0,1,2
279331929,TOI-7218,5663.0,173.0,173.0,1.63932,0.08,0.08,1.01,0.135331,0.135331,4.01306,0.08,0.08,552.389,8.9775,8.9775,,,,12.0952,12.654,12.0952,11.38,11.143,10.994,10.959,11.025,11.33,299.229685,23.001848,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,7.0,1.0,18.0,1.0,TOI-7218b,0.0697997134664605,12.480961871228628,0.658589,0.658589,1.113478751620927,0.058755476149779,0.058755476149779,422.69,686.03,-261.33,1.3299314700307916,2.158491770293179,-0.8222361330127204,True,158.1,256.5,97.70000000000002,4.9030173,1.34e-05,1.34e-05,0.0566933746001375,8481208122.97804,7.436558178089357,0.0,90,0.0,0.0,1053732.8314644936,774.1352500575451,1468.4040506504236,2460528.877221,0.00297,0.00297,0.4872,0.0233494,0.0233494,3.098,0.375,0.375,11152.8,11152.8,2460531.32872965,102.0,101.0,0.2,0.8,2.3,,44.0,640.0,1274.0,4.0,31.0,62.0,Eclipse,4.0,31.0,62.0,0,0,0,1
242674266,TOI-7219,5744.0,152.1,152.1,1.22127,0.06,0.06,1.027,0.121413,0.121413,4.27601,0.07,0.07,329.719,4.4865,4.4865,,,,11.9146,12.925,11.9146,11.075,10.716,10.592,10.548,10.569,10.649,293.952459,-9.613936,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,9.0,2.0,44.0,1.0,TOI-7219b,0.1110405331399304,14.791898105432404,0.815851,0.815851,1.3196470277269965,0.0727854761805516,0.0727854761805516,374.61,497.24,-213.29,1.1786548723372563,1.5644920016042747,-0.6710853893938054,True,164.9,218.9,93.9,2.9069573,5e-06,5e-06,0.0402323569918911,6018674939.229179,7.083814759777439,0.0,90,0.0,0.0,1229206.320124827,903.048584601506,1526.0397121705023,2460532.39306,0.0005994,0.0005994,1.233,0.0645543,0.0645543,1.568,0.282,0.282,5644.8,5644.8,2460533.8465386503,123.0,123.0,0.2,0.8,2.3,,4.0,62.0,124.0,1.0,5.0,9.0,Eclipse,1.0,5.0,9.0,0,0,0,2
466890210,TOI-7222,6018.0,145.7,145.7,2.59336,0.14,0.14,1.11,0.145825,0.145825,3.65567,0.08,0.08,816.499,25.357,25.357,,,,11.7068,12.428,11.7068,11.073,10.808,10.748,10.693,10.747,10.892,311.10033,3.037627,PC,found in faint-star QLP search; transit shape possibly affected by partial transit near TBJD ~2810 and scattered light near transit at TBJD~3532,3.0,3.0,3.0,3.0,4.0,4.0,1.0,8.0,0.0,13.0,1.0,TOI-7222b,0.0468294778958723,13.246855626221697,0.916384,0.916384,1.1818073332625274,0.0817544451183349,0.0817544451183349,404.62,618.82,-244.29,1.2730768918210955,1.947025461412512,-0.7686222972244957,True,139.4,213.3,84.19999999999999,5.1869453,0.0001512,0.0001512,0.0607400149637563,9086576904.864092,5.036345263718826,0.0,90,0.0,0.0,2930346.587517564,2152.808112783588,1896.179460380092,2460525.773378,0.0095571,0.0095571,0.2193,0.0183412,0.0183412,4.736,1.73,1.73,17049.6,17049.6,2460528.36685065,73.0,72.0,0.2,0.8,2.3,,60.0,819.0,1623.0,4.0,31.0,63.0,Eclipse,4.0,31.0,63.0,0,0,0,1
466966249,TOI-7224,6500.0,127.7,127.7,1.4822,0.08,0.08,1.33,0.217425,0.217425,4.22011,0.09,0.09,633.285,16.1945,16.1945,,,,12.0776,12.508,12.0776,11.566,11.338,11.313,11.284,11.323,11.19,312.205584,5.082423,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,0.0,16.0,1.0,TOI-7224b,0.0657114906237866,10.623773604172476,0.803487,0.803487,0.9477912273369394,0.0716824320861075,0.0716824320861075,249.91,445.85,-160.22,0.7863047947086401,1.402800979235914,-0.5041084958913942,True,74.5,133.0,47.8,5.5698339,5.35e-05,5.35e-05,0.0676386247119134,10118594233.978657,9.812764322219628,0.0,90,0.0,0.0,1050671.8010118152,771.8864337502611,1467.2451230808529,2460524.480696,0.003838,0.003838,0.4318,0.0440801,0.0440801,3.807,1.464,1.464,13705.2,13705.2,2460527.26561295,69.0,68.0,0.2,0.8,2.3,,33.0,472.0,937.0,9.0,69.0,137.0,Eclipse,9.0,69.0,137.0,0,0,0,1
209320688,TOI-7225,6319.0,249.5,249.5,1.59833,0.08,0.08,1.245,0.20266,0.20266,4.12591,0.1,0.1,468.929,8.846,8.846,,,,11.8425,12.615,11.8425,11.179,10.869,10.712,10.512,10.627,10.077,288.713507,9.949236,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,10.0,1.0,TOI-7225b,0.0612454079911302,10.67752660893056,0.613753,0.613753,0.9525867574612544,0.0547554692734851,0.0547554692734851,256.13,455.6,-163.99,0.8058751033120883,1.433477909924599,-0.5159702424243524,True,66.3,117.8,42.400000000000006,9.7461668,0.0002082,0.0002082,0.0960806976997167,14373467791.248009,12.92626650610344,0.0,90,0.0,0.0,540785.1930650227,397.2931925058991,1242.7872946026862,2460515.96761,0.0091418,0.0091418,0.3751,0.024716,0.024716,4.218,0.799,0.799,15184.8,15184.8,2460520.8406934,45.0,44.0,0.2,0.8,2.3,,27.0,362.0,718.0,9.0,73.0,138.0,Eclipse,9.0,73.0,138.0,0,0,0,1
287948915,TOI-7227,6613.0,149.6,149.6,1.1017,0.05,0.05,1.38,0.227532,0.227532,4.49382,0.09,0.09,648.745,8.5485,8.5485,,,,12.9248,13.401,12.9248,12.348,12.128,12.005,11.917,11.974,12.364,301.044722,23.66691,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,26.0,1.0,TOI-7227b,0.1004390362359177,12.06970249824032,0.557645,0.557645,1.0767885847930758,0.0497498401849157,0.0497498401849157,429.97,719.3199999999999,-268.13,1.3528369116116763,2.2632338238958787,-0.8436313256981621,True,166.6,278.79999999999995,103.9,2.3593338,4.3e-06,4.3e-06,0.0386268309347132,5778491659.721993,7.539267243907767,0.0,90,0.0,0.0,1906965.9847499973,1400.9714278371289,1703.0168927132158,2460529.786285,0.0016105,0.0016105,1.0088,0.0435783999999999,0.0435783999999999,2.092,0.163,0.163,7531.200000000001,7531.200000000001,2460530.9659519,210.0,211.0,0.2,0.8,2.3,,38.0,576.0,1145.0,4.0,32.0,64.0,Eclipse,4.0,32.0,64.0,1,0,1,1
397653875,TOI-7228,7696.0,279.7,279.7,1.43618,0.05,0.05,1.81,0.298166,0.298166,4.38133,0.08,0.08,653.857,13.0555,13.0555,,,,12.9816,13.989,12.9816,12.099,11.719,11.627,10.938,11.072,10.421,288.257373,13.150781,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,19.0,1.0,TOI-7228b,0.1019411594989972,15.96941925343864,0.686785,0.686785,1.424698608800383,0.0612709591073127,0.0612709591073127,355.03,416.26,-191.59,1.1170493028106458,1.3097004275355872,-0.6028095539123218,True,106.8,125.2,57.60000000000001,2.9324083,1.48e-05,1.48e-05,0.0488722267972286,7311181065.23289,7.317397736097137,0.0,90,0.0,0.0,3713886.997781661,2728.4438273764167,2011.739440194956,2460528.227293,0.0019761,0.0019761,1.0392,0.052868,0.052868,2.758,0.377,0.377,9928.8,9928.8,2460529.69349715,150.0,149.0,0.2,0.8,2.3,,3.0,45.0,90.0,1.0,7.0,14.0,Eclipse,1.0,7.0,14.0,0,0,0,2
418629890,TOI-7234,6095.0,125.9,125.9,1.59851,0.08,0.08,1.14,0.147628,0.147628,4.08754,0.08,0.08,811.163,14.92,14.92,,,,12.6402,13.224,12.6402,12.04,11.846,11.74,11.64,11.751,11.742,300.418972,11.370499,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,20.0,1.0,TOI-7234b,0.0862438403597613,15.037447487503716,0.685046,0.685046,1.3415535139602677,0.0611158156521009,0.0611158156521009,370.77,479.36,-209.41,1.1665728811737126,1.508235230249025,-0.6588775441556414,True,144.2,186.40000000000003,81.4,3.4202745,1.96e-05,1.96e-05,0.0464249364573778,6945071641.406522,6.245099601064834,0.0,90,0.0,0.0,2005244.3930154648,1473.1726328162954,1724.6025643566202,2460532.544337,0.0026482,0.0026482,0.7438,0.0279265,0.0279265,3.766,0.334,0.334,13557.6,13557.6,2460534.25447425,123.0,121.0,0.2,0.8,2.3,,14.0,211.0,420.0,3.0,19.0,38.0,Eclipse,3.0,19.0,38.0,1,0,1,2
20607624,TOI-7235,6514.0,,,1.4002189814,,,1.34275,,,,,,501.414,113.274,113.274,,,,10.84,11.644,11.2265,10.353,10.09,9.985,9.92,9.945,10.025,284.371343,34.898216,PC,found in faint-star QLP search; no stellar radius,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,71.0,1.0,TOI-7235b,0.0912304773636529,13.933704219527096,,,1.2430839657942954,,,390.9,560.99,-230.62,1.229908944226351,1.7650719330302913,-0.7256116672230267,True,135.3,194.3,79.89999999999998,3.4940194,2.4e-06,2.4e-06,0.0497289741305406,7439348642.024265,7.6368972629434,0.0,90,0.0,0.0,1749664.892649808,1285.4086242201397,1666.7646548316618,2460531.032727,0.0005214,0.0005214,0.8323,0.0175159,0.0175159,2.014,0.063,0.063,7250.4,7250.4,2460532.7797367,213.0,214.0,0.2,0.8,2.3,"Star Radius, Star Mass, ",12.0,174.0,346.0,2.0,13.0,25.0,Eclipse,2.0,13.0,25.0,0,0,0,2
251743761,TOI-7238,4913.0,132.8,132.8,0.908678,0.06,0.06,0.805,0.0896953,0.0896953,4.42704,0.09,0.09,265.571,1.6675,1.6675,,,,12.5489,13.541,12.5489,11.543,11.107,10.977,10.909,10.975,10.958,296.655105,-3.451828,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,31.0,1.0,TOI-7238b,0.1381774221788784,13.6954964286934,0.867475,0.867475,1.2218324535871057,0.0773910688958205,0.0773910688958205,395.58,579.6400000000001,-235.32,1.24463387095692,1.823751395321981,-0.7403995209909056,True,185.2,271.40000000000003,110.2,3.930467,8e-06,8e-06,0.0453637849532765,6786325635.90287,10.735015558732806,0.0,90,0.0,0.0,286354.02514871955,210.37281770503336,1060.3040669145332,2460526.803768,0.0008562,0.0008562,1.9093,0.0700303,0.0700303,2.281,0.135,0.135,8211.6,8211.6,2460528.7690015,97.0,91.0,0.2,0.8,2.3,,5.0,69.0,140.0,1.0,10.0,20.0,Eclipse,1.0,10.0,20.0,1,0,1,2
383364626,TOI-7239,6891.0,127.8,127.8,1.46286,0.06,0.06,1.5,0.25802,0.25802,4.28376,0.09,0.09,395.963,6.042,6.042,,,,10.88,11.236,10.88,10.481,10.312,10.29,10.219,10.234,10.334,311.779447,6.086982,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,27.0,1.0,TOI-7239b,0.0807341315677576,12.88221734486987,0.58497,0.58497,1.1492764287936346,0.0521876175935769,0.0521876175935769,412.75,646.03,-252.18,1.2986567324876606,2.0326376956729333,-0.7934470134433392,True,82.8,129.60000000000002,50.60000000000001,14.3938942,3.85e-05,3.85e-05,0.1325978855671756,19836361340.17174,19.49114007551398,0.0,90,0.0,0.0,336422.6690626036,247.1562423255301,1103.6938708284931,2460524.13603,0.0012732,0.0012732,0.6518,0.0286952,0.0286952,3.298,0.736,0.736,11872.8,11872.8,2460531.3329771003,27.0,27.0,0.2,0.8,2.3,,19.0,262.0,521.0,6.0,52.0,105.0,Eclipse,6.0,52.0,105.0,0,0,0,1
456401439,TOI-7241,5974.0,,,1.21522,,,1.1559481891616576,,,,,,346.341,,,,,,11.629,11.978,11.629,10.857,10.561,10.518,10.444,10.479,10.435,305.773054,15.801685,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,2.0,1.0,43.0,1.0,TOI-7241b,0.09555103348473,12.665460258102078,,,1.1299386235131323,,,418.39,666.58,-257.26,1.3164021570091151,2.097295226509085,-0.8094304809201104,True,131.3,209.1,80.69999999999999,6.3377947,9e-06,9e-06,0.0703660605816982,10526612832.569258,12.451215165095144,0.0,90,0.0,0.0,465556.854288272,342.0259491294019,1197.1383716848154,2460532.793481,0.0007548,0.0007548,0.913,0.0874445,0.0874445,1.639,0.4,0.4,5900.4,5900.4,2460535.9623783496,68.0,68.0,0.2,0.8,2.3,"Star Mass, ",21.0,316.0,628.0,4.0,34.0,67.0,Eclipse,4.0,34.0,67.0,0,0,0,1
426122272,TOI-7242,6059.0,132.3,132.3,1.53933,0.08,0.08,1.13,0.145272,0.145272,4.11648,0.08,0.08,675.638,13.425,13.425,,,,12.371,12.881,12.371,11.839,11.55,11.511,11.468,11.503,11.302,287.714735,34.80428,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,11.0,6.0,64.0,1.0,TOI-7242b,0.1150043477439005,19.30975092356636,0.850787,0.850787,1.7227035523638812,0.0759022626965254,0.0759022626965254,310.88,262.06000000000006,-142.59,0.9781378679485496,0.8245329698745401,-0.4486383125025209,True,127.9,107.9,58.69999999999999,2.9383886,1.9e-06,1.9e-06,0.0418298448740232,6257655724.865182,5.843296573590989,0.0,90,0.0,0.0,2236838.164240224,1643.3152881890765,1772.3806094473289,2460530.42933,0.0004923,0.0004923,1.3226,0.0150747,0.0150747,3.088,0.054,0.054,11116.8,11116.8,2460531.8985243,246.0,246.0,0.2,0.8,2.3,,2.0,23.0,46.0,1.0,4.0,9.0,Eclipse,1.0,4.0,9.0,1,0,1,2
305026599,TOI-7245,6599.0,129.9,129.9,1.4423,0.06,0.06,1.377,0.222119,0.222119,4.25889,0.09,0.09,535.016,9.5655,9.5655,,,,11.7356,11.694,11.7356,11.271,11.053,11.012,10.947,10.997,11.047,304.521281,18.961127,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,19.0,1.0,TOI-7245b,0.0406816912136159,6.400078219572904,0.32843,0.32843,0.5709777162795548,0.0293006124181726,0.0293006124181726,34.47,52.290000000000006,-20.78,0.1084547488039967,0.1645227390473162,-0.0653811917652176,True,15.0,22.6,9.0,1.6877647,4.7e-06,4.7e-06,0.0308648742641076,4617319469.333737,4.601636585669751,0.0,90,0.0,0.0,5075673.970121616,3728.894099854256,2175.2389536742303,2460530.018458,0.002762,0.002762,0.1655,0.00939046,0.00939046,2.189,0.328,0.328,7880.400000000001,7880.400000000001,2460530.8623403497,269.0,268.0,0.2,0.8,2.3,,6.0,93.0,185.0,15.0,122.0,243.0,Transit,6.0,93.0,185.0,0,0,0,1
298291597,TOI-7251,5029.0,137.8,137.8,0.798625,0.05,0.05,0.837,0.103115,0.103115,4.55611,0.09,0.09,260.179,1.334,1.334,,,,12.4963,13.312,12.4963,11.629,11.243,11.101,11.041,11.133,10.949,308.646655,27.357715,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,12.0,1.0,TOI-7251b,0.068490875304671,5.966316621625121,0.416171,0.416171,0.5322800319530463,0.037128353593409,0.037128353593409,31.36,44.66,-18.42,0.0986695945022726,0.1405160743135043,-0.0579558013626231,True,10.0,14.2,5.9,11.5588657,4.28e-05,4.28e-05,0.0942907962084593,14105702339.393148,25.38807721846588,0.0,90,0.0,0.0,56210.92484219675,41.29591207498229,705.7513742882562,2460556.207025,0.0034115,0.0034115,0.4691,0.0354647,0.0354647,2.368,0.398,0.398,8524.8,8524.8,2460561.98645785,43.0,43.0,0.2,0.8,2.3,,7.0,103.0,208.0,377.0,2803.0,5715.0,Transit,7.0,103.0,208.0,1,0,1,1
383358873,TOI-7253,5386.0,123.6,123.6,0.997566,0.05,0.05,0.935,0.119751,0.119751,4.411,0.08,0.08,271.363,2.4655,2.4655,,,,11.7715,12.432,11.7715,11.059,10.693,10.633,10.557,10.61,10.552,311.716589,8.872931,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,16.0,1.0,TOI-7253b,0.0501896403653184,5.461178875795546,0.33017,0.33017,0.4872145832780111,0.0294558450875622,0.0294558450875622,27.82,36.28,-15.71,0.0875315088983809,0.1141496456805628,-0.0494291878071015,True,10.6,13.8,6.000000000000002,5.4240992,3.06e-05,3.06e-05,0.0590794265494639,8838156413.976856,12.73497337189822,0.0,90,0.0,0.0,293972.2086511364,215.96959158786976,1067.2160072501135,2460549.611028,0.0021923,0.0021923,0.2519,0.0156046,0.0156046,2.487,0.325,0.325,8953.2,8953.2,2460552.3230776,71.0,72.0,0.2,0.8,2.3,,6.0,84.0,170.0,53.0,462.0,912.0,Transit,6.0,84.0,170.0,0,0,0,1
297413553,TOI-7261,5957.0,123.0,123.0,1.31425,,,1.09,,,4.23814,,,673.445,9.649,9.649,,,,13.4962,14.351,13.4962,12.578,12.163,12.064,11.981,12.073,10.953,313.418636,47.86839,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,23.0,1.0,TOI-7261b,0.1061414151026827,15.215756108160129,,,1.357461170948583,,,366.49,466.04,-204.87,1.1531064951893464,1.4663258234004828,-0.6445931066862436,True,167.0,212.3,93.3,2.3273503,3.9e-06,3.9e-06,0.0353832051562675,5293252149.91888,5.789253855267598,0.0,90,0.0,0.0,2129110.536596038,1564.1721207046455,1750.6579708966945,2460583.45088,0.0013274,0.0013274,1.1266,0.0558647,0.0558647,1.74,0.198,0.198,6264.0,6264.0,2460584.61455515,413.0,412.0,0.2,0.8,2.3,,13.0,193.0,384.0,2.0,17.0,34.0,Eclipse,2.0,17.0,34.0,1,0,1,2
87932853,TOI-7262,5792.0,124.4,124.4,0.96371,0.05,0.05,1.04,0.131357,0.131357,4.48721,0.08,0.08,396.313,5.3915,5.3915,,,,12.3598,12.96,12.3598,11.741,11.472,11.381,11.333,11.388,11.548,312.118829,16.407468,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,36.0,1.0,TOI-7262b,0.105479855896754,11.08783035435312,0.542822,0.542822,0.9891916687615346,0.0484274184272366,0.0484274184272366,306.27,538.1700000000001,-195.21,0.9636331858485664,1.693272183459441,-0.6141993476654541,True,102.7,180.5,65.49999999999999,6.4093679,1.5e-05,1.5e-05,0.0684358422931061,10237856286.609688,15.270057064278935,0.0,90,0.0,0.0,273490.249542048,200.92231768396576,1048.0770840557143,2460555.256621,0.0012506,0.0012506,1.1126,0.0376426,0.0376426,3.114,0.329,0.329,11210.4,11210.4,2460558.46130495,62.0,69.0,0.2,0.8,2.3,,17.0,246.0,490.0,8.0,63.0,118.0,Eclipse,8.0,63.0,118.0,1,0,1,1
125695940,TOI-7266,6148.0,,,1.29871,,,1.2400298286086469,,,,,,432.431,,,,,,11.679,12.245,11.679,11.066,10.809,10.719,10.688,10.71,10.715,316.133987,12.642488,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,25.0,1.0,TOI-7266b,0.0687168101704379,9.73432529731548,,,0.8684398279361029,,,165.13,300.39,-106.55,0.5195570835510294,0.9451326368793902,-0.3352437912696795,True,58.2,105.9,37.6,3.8789319,8e-06,8e-06,0.0519131942124129,7766103315.412535,8.595457076051579,0.0,90,0.0,0.0,1095860.4957427112,805.0847554222332,1482.8061310101466,2460552.586115,0.000914,0.000914,0.4722,0.0137244,0.0137244,4.488,0.3,0.3,16156.8,16156.8,2460554.5255809496,101.0,104.0,0.2,0.8,2.3,"Star Mass, ",7.0,103.0,204.0,3.0,23.0,45.0,Eclipse,3.0,23.0,45.0,0,0,0,1
149788158,TOI-727,3653.0,157.0,157.0,0.497204,0.0147744,0.0147744,0.495286,0.0202891,0.0202891,4.73985,0.01,0.01,42.972,0.06285,0.06285,,,,11.0002,12.68,11.0002,9.662,9.078,8.827,8.69,8.62,8.537,130.736931,-2.498585,PC,L1 candidate,2.0,4.0,2.0,4.0,4.0,4.0,11.0,3.0,18.0,8.536096,2.0,TOI-727c,0.0210211004295812,1.1400417082133063,1.5446223,1.5446223,0.1017078836674773,0.1378022085216527,0.1378022085216527,1.85,0.7599999999999998,-0.55,0.0058207509511863,0.0023912274177846,-0.0017304935260283,True,2.1,0.7999999999999998,0.6000000000000001,0.74997111499344,1.2874561e-05,1.2874561e-05,0.0127815752566222,1912096442.582491,5.527810879029151,0.0,90,0.0,0.0,329572.8096075575,242.1239253057393,1098.64677762447,2458518.087839,0.0014310536,0.0014310536,0.0441886663270539,0.006878463,0.006878463,1.0576059373724,0.43571705,0.43571705,3807.38137454064,3807.38137454064,2458518.462824557,493.0,497.0,0.2,0.8,2.3,,8.0,110.0,220.0,168.0,1271.0,2559.0,Transit,8.0,110.0,220.0,0,0,0,1
